city,luas_bangunan_m2,luas_tanah_m2,jumlah_kamar_tidur,jumlah_kamar_mandi,garasi,tahun_dibangun,sertifikat,kondisi,latitude,longitude,harga,source,log_harga
Bogor,110,391,6,5,0,2002,SHM,Butuh Renovasi,-6.290539111874418,106.96743635142404,1494371033.0,kaggle,21.12497124222102
Tangerang,201,400,5,4,2,1986,SHM,Sedang,-6.322833176329308,106.8294793896618,2370931031.0,kaggle,21.58654855545815
Bogor,224,322,3,3,0,1996,HGB,Sedang,-6.22965141169093,106.80548100703017,1579745780.0,kaggle,21.18052977293853
Jakarta Pusat,113,139,2,2,2,2007,SHM,Bagus,-6.214156713591558,106.91163873226073,1425197157.0,kaggle,21.077575997587875
Jakarta Utara,56,144,3,2,3,2009,SHM,Bagus,-6.376259229039395,106.97107641500251,1004258669.0,kaggle,20.727515464474838
Jakarta Timur,219,364,2,1,0,1984,HGB,Sedang,-6.157071404316515,106.68801162759598,2639175007.0,kaggle,21.693732208297586
Jakarta Utara,257,438,7,6,2,2003,SHM,Baru,-6.348522017218167,106.82343643089771,3300953437.0,kaggle,21.917477184295386
Depok,363,619,4,3,0,1986,HGB,Baru,-6.384660625929989,106.87545003394494,3177107945.0,kaggle,21.879237168993683
Jakarta Selatan,214,402,1,1,2,2013,HGB,Sedang,-6.307760051500926,106.78194019140032,3798962795.0,kaggle,22.0579939180005
Depok,147,386,1,1,0,2021,SHM,Butuh Renovasi,-6.194303971685887,106.92717047107944,1355218391.0,kaggle,21.027228453198543
Jakarta Selatan,94,289,4,3,1,2012,SHM,Bagus,-6.1120896375460685,106.99087266248648,2253647653.0,kaggle,21.535815920025268
Jakarta Barat,362,658,5,4,1,2006,HGB,Bagus,-6.166751557469998,106.98189675720008,4954396924.0,kaggle,22.323541286927508
Jakarta Utara,226,390,4,3,0,1993,HGB,Bagus,-6.120878067815433,106.7651144126016,2933652760.0,kaggle,21.7995141596292
Jakarta Selatan,235,505,7,7,1,1998,SHM,Bagus,-6.400787968573216,106.7524282491,4675149159.0,kaggle,22.265526905060433
Bekasi,347,354,6,5,0,2017,SHM,Bagus,-6.425088120397714,106.9863969699268,2493571968.0,kaggle,21.636982045176804
Bogor,70,107,4,3,0,1991,HGB,Butuh Renovasi,-6.254803333332665,106.82676111597809,773020733.0,kaggle,20.465816428960405
Jakarta Selatan,414,527,2,2,3,1982,SHM,Bagus,-6.348395880934588,106.74665527138713,5848893263.0,kaggle,22.48951829465129
Jakarta Selatan,422,477,6,6,3,1986,SHM,Baru,-6.160180759460754,106.90623902836174,5935357715.0,kaggle,22.504193135474807
Bogor,272,409,4,4,1,2014,Girik,Sedang,-6.214804245009185,106.7710145036492,2401389499.0,kaggle,21.599313365101928
Jakarta Utara,554,655,1,1,3,2004,SHM,Bagus,-6.110245142604971,106.76551903202274,5713989427.0,kaggle,22.46618329056077
Jakarta Utara,318,494,3,2,3,1994,HGB,Sedang,-6.360822675494044,106.96135969378489,3669136619.0,kaggle,22.02322221793047
Bogor,36,204,2,1,0,1998,HGB,Bagus,-6.279975559975669,106.7319933290806,381740843.0,kaggle,19.760252517492482
Depok,499,784,7,6,2,1998,SHM,Sedang,-6.274565832901127,106.7006057428692,4169240661.0,kaggle,22.150999760732088
Bekasi,265,525,2,2,0,2002,HGB,Baru,-6.366288121799919,106.76613966085496,2466775046.0,kaggle,21.626177485496154
Jakarta Pusat,207,429,5,4,3,1990,SHM,Baru,-6.243467310179197,106.87422253210823,3903784682.0,kaggle,22.085212351056196
Bekasi,122,320,3,2,0,2000,SHM,Bagus,-6.294849904872266,106.71938811308904,1301184677.0,kaggle,20.98654097720979
Jakarta Utara,588,798,2,2,1,2013,SHM,Sedang,-6.293647455403544,106.83091029512858,6023323697.0,kaggle,22.518905053213203
Jakarta Barat,158,444,4,3,2,2018,SHM,Baru,-6.323042173209631,106.8807478753361,3010686275.0,kaggle,21.825433888390545
Jakarta Timur,333,512,2,1,3,1986,HGB,Bagus,-6.444074726651063,106.9515958376298,3841227990.0,kaggle,22.069057941747257
Jakarta Selatan,519,768,2,1,3,2021,Girik,Butuh Renovasi,-6.267266667079824,106.75355826918472,8038127459.0,kaggle,22.8074619900261
Bogor,200,430,2,1,0,2023,HGB,Baru,-6.332663257504884,106.94155082348249,1778458546.0,kaggle,21.299012841237463
Bogor,418,440,5,5,0,2006,SHM,Sedang,-6.449538045855485,106.755170003562,3065240534.0,kaggle,21.843391881232513
Jakarta Selatan,244,291,2,2,0,2002,HGB,Sedang,-6.342219702318324,106.89656529319667,3383328029.0,kaggle,21.942125686277183
Jakarta Timur,467,575,2,2,0,2017,SHM,Sedang,-6.352480083418585,106.81781554287438,4969845161.0,kaggle,22.326654522042475
Jakarta Pusat,424,719,5,5,3,1999,SHM,Butuh Renovasi,-6.312293146371728,106.71669799756118,6987646156.0,kaggle,22.66740959213195
Jakarta Timur,595,600,6,5,0,2006,SHM,Bagus,-6.403851803624812,106.908564308103,6001450595.0,kaggle,22.515267042953777
Jakarta Timur,259,296,3,2,3,1987,SHM,Sedang,-6.272310661377721,106.7496840379357,2993261039.0,kaggle,21.819629278853096
Jakarta Timur,38,206,7,6,0,2016,SHM,Bagus,-6.207645876618654,106.73651949632789,1104105286.0,kaggle,20.822301148913432
Jakarta Pusat,407,689,6,6,2,1982,SHM,Bagus,-6.229435050830899,106.7946633371486,6307435830.0,kaggle,22.564995064983425
Jakarta Pusat,481,683,1,1,2,1981,SHM,Bagus,-6.168685768350783,106.88905287832304,6527384968.0,kaggle,22.599272235862173
Jakarta Utara,151,423,5,5,0,2001,SHM,Bagus,-6.291797099204522,106.754878873213,2266652979.0,kaggle,21.54157012220684
Jakarta Selatan,305,548,5,4,0,1985,HGB,Baru,-6.268317894381095,106.7387716924102,5341189997.0,kaggle,22.398714311159434
Jakarta Pusat,482,528,2,1,1,2018,Girik,Sedang,-6.166359320699356,106.68318516022828,6222319322.0,kaggle,22.55140855570572
Jakarta Pusat,403,651,2,2,2,2019,HGB,Butuh Renovasi,-6.300304590213266,106.83092579107256,6020739688.0,kaggle,22.518475960645915
Jakarta Utara,288,366,7,7,3,2015,SHM,Sedang,-6.204440227535141,106.81716658218086,3296629251.0,kaggle,21.91616634460686
Bogor,352,461,1,1,2,2023,HGB,Baru,-6.297889170948703,106.75483767796396,2658529483.0,kaggle,21.701038981311715
Jakarta Utara,450,462,2,1,3,2003,HGB,Baru,-6.3037923319209535,106.6971686924831,4392775897.0,kaggle,22.203227187208366
Depok,130,219,4,3,0,1991,HGB,Sedang,-6.183928031414793,106.81736187987067,1310536609.0,kaggle,20.993702516239864
Depok,59,338,2,2,2,1996,SHM,Bagus,-6.388807079586826,106.93222563554292,1393407614.0,kaggle,21.05501810559488
Jakarta Barat,85,305,2,2,2,2001,SHM,Sedang,-6.331494909820449,106.9088902820247,1581885783.0,kaggle,21.181883506466818
Jakarta Timur,537,609,4,4,1,1998,SHM,Sedang,-6.371539703138584,106.95545436475524,5478850118.0,kaggle,22.424161083589187
Jakarta Selatan,533,766,1,1,1,1988,SHM,Bagus,-6.324311519961341,106.68306646006822,7949939416.0,kaggle,22.79643014508047
Tangerang,370,629,4,3,2,1991,SHM,Bagus,-6.369368812171891,106.98925418137748,3689053595.0,kaggle,22.028635784053947
Bekasi,114,226,5,4,2,2011,HGB,Baru,-6.247208029119671,106.78925192084078,1387124331.0,kaggle,21.05049861521329
Jakarta Utara,62,107,4,3,2,2010,HGB,Bagus,-6.170640219083754,106.99692729474944,871562485.0,kaggle,20.585798119722977
Bogor,306,579,3,3,3,1996,SHM,Bagus,-6.174685428573734,106.76083822739255,2859235117.0,kaggle,21.77381998475064
Bekasi,597,639,5,4,0,2002,SHM,Butuh Renovasi,-6.322424662407923,106.83089164402504,4237875765.0,kaggle,22.167327982063647
Bogor,282,489,2,1,1,1989,HGB,Baru,-6.103933857937008,106.7932568565041,2518602335.0,kaggle,21.646969956034994
Bekasi,422,524,7,6,0,2009,SHM,Baru,-6.242150972352969,106.79384342879818,3656258434.0,kaggle,22.019706175950326
Jakarta Utara,594,717,5,4,1,1998,SHM,Bagus,-6.310209894377596,106.94953027159944,5908582237.0,kaggle,22.49967174753834
Tangerang,396,405,1,1,1,2005,HGB,Bagus,-6.157561252265501,106.91885406071594,3341049396.0,kaggle,21.929550785306017
Bekasi,523,709,1,1,1,2005,SHM,Sedang,-6.194544095575076,106.9974884592736,3879149813.0,kaggle,22.07888184646818
Jakarta Utara,387,417,4,3,2,1990,HGB,Baru,-6.187753632111563,106.8763246984696,3804645786.0,kaggle,22.059488732468175
Jakarta Pusat,291,446,5,4,1,1999,HGB,Butuh Renovasi,-6.381351227593145,106.82824211340623,4411353514.0,kaggle,22.207447398816143
Tangerang,257,316,2,2,0,1983,HGB,Butuh Renovasi,-6.286086492421005,106.708823636143,2076427885.0,kaggle,21.453914891802125
Bogor,36,284,1,1,1,1991,SHM,Sedang,-6.148360154211389,106.99889965424444,1041324468.0,kaggle,20.763759267735516
Depok,581,850,6,5,0,2004,SHM,Baru,-6.273586697329935,106.85648980893832,4892659526.0,kaggle,22.311001863141353
Jakarta Timur,481,697,2,1,1,1989,SHM,Bagus,-6.210791539802632,106.90415279030084,5231139110.0,kaggle,22.377894894558036
Depok,114,115,6,5,1,2001,SHM,Sedang,-6.244223193438008,106.81015756390124,1118105348.0,kaggle,20.834901437114738
Tangerang,271,294,3,2,2,1986,SHM,Sedang,-6.155175124298566,106.85526902661736,2315881921.0,kaggle,21.56305641176505
Bogor,369,574,6,6,0,2003,HGB,Sedang,-6.350403706083439,106.98162487420572,3133323477.0,kaggle,21.865360092230166
Bekasi,384,582,1,1,1,1981,Girik,Bagus,-6.2485836527397725,106.73325422013812,3300827317.0,kaggle,21.91743897642249
Bogor,133,246,4,4,1,2011,HGB,Bagus,-6.406867866196569,106.77355922698568,1318608397.0,kaggle,20.999842773499275
Bekasi,117,396,3,2,0,2000,SHM,Butuh Renovasi,-6.2084262281551865,106.72865911288898,1687439456.0,kaggle,21.24647810273402
Jakarta Utara,537,691,5,4,1,1986,HGB,Baru,-6.19381125657655,106.93350908921752,5553647998.0,kaggle,22.437720845896735
Tangerang,512,676,2,1,3,1987,SHM,Baru,-6.435006937583851,106.699854483335,4172985894.0,kaggle,22.15189765848781
Jakarta Utara,585,806,1,1,2,2017,SHM,Baru,-6.213473162730205,106.70612212795244,5866794811.0,kaggle,22.4925742930384
Jakarta Barat,49,139,3,2,0,2000,HGB,Sedang,-6.304858446041974,106.77551811609196,1167072922.0,kaggle,20.877764675873543
Bekasi,427,593,3,2,2,1987,SHM,Baru,-6.406566093361612,106.84454021789472,3239423611.0,kaggle,21.898661253394142
Jakarta Pusat,382,588,1,1,3,2004,SHM,Bagus,-6.303032358305536,106.81000793617908,5653706889.0,kaggle,22.45557725369962
Jakarta Utara,345,626,5,4,3,2007,HGB,Bagus,-6.3820184746065465,106.69434121941468,4349446553.0,kaggle,22.193314444987195
Jakarta Barat,421,485,5,5,3,2007,SHM,Baru,-6.304554163756839,106.98639729851872,4571996809.0,kaggle,22.243215885153447
Jakarta Selatan,244,247,4,3,0,2010,Girik,Sedang,-6.315481340214515,106.98491824651458,3422142580.0,kaggle,21.953532677533214
Depok,392,548,7,7,3,2015,SHM,Baru,-6.19156292707238,106.76939402343704,3234428156.0,kaggle,21.897117981731547
Bogor,129,377,6,6,0,2004,HGB,Bagus,-6.179024554641774,106.91408819688594,1546547297.0,kaggle,21.159290733520848
Jakarta Barat,128,384,5,5,0,2020,SHM,Bagus,-6.2375399709654085,106.86514413164264,2506703563.0,kaggle,21.642234405812566
Tangerang,375,609,4,3,1,2016,SHM,Bagus,-6.442059605236143,106.7559925424018,3296485770.0,kaggle,21.916122820112136
Jakarta Utara,480,553,6,6,0,2017,SHM,Bagus,-6.124142202325152,106.76389489655732,4961546987.0,kaggle,22.32498342179675
Tangerang,57,243,3,3,3,1991,HGB,Butuh Renovasi,-6.209818351966243,106.83716901577937,1264167492.0,kaggle,20.957679634177175
Depok,326,387,1,1,0,2016,HGB,Butuh Renovasi,-6.438031592527584,106.81415582127916,2548718566.0,kaggle,21.658856547064776
Jakarta Pusat,520,683,5,5,0,2016,HGB,Bagus,-6.163408485275059,106.773193385034,7284306452.0,kaggle,22.70898807000255
Tangerang,341,396,4,3,2,2010,HGB,Bagus,-6.379906845848701,106.93840371081764,2721417907.0,kaggle,21.72441887113592
Bekasi,163,273,3,2,3,1997,HGB,Bagus,-6.247272583650113,106.83406813364395,1439215240.0,kaggle,21.087363830455587
Jakarta Pusat,308,525,5,5,0,2005,SHM,Sedang,-6.2866779705174345,106.88955137996452,4795543964.0,kaggle,22.290952983060226
Jakarta Pusat,477,716,2,2,1,1985,HGB,Bagus,-6.303056426175723,106.74056752005372,6433663136.0,kaggle,22.5848099076938
Jakarta Barat,538,558,7,6,0,1988,SHM,Baru,-6.13860019795646,106.85072245200529,5745682108.0,kaggle,22.471714472095606
Jakarta Pusat,165,305,3,3,0,1990,SHM,Sedang,-6.296923547953085,106.78175233582292,2704481570.0,kaggle,21.718176075053982
Jakarta Timur,167,431,5,5,2,2010,SHM,Bagus,-6.423629558849397,106.84845235532636,2731132826.0,kaggle,21.72798231501834
Depok,517,655,3,3,3,1981,SHM,Bagus,-6.118676445474766,106.9298642666915,4004217917.0,kaggle,22.11061412199332
Jakarta Pusat,425,494,1,1,3,2008,HGB,Bagus,-6.12781266906613,106.9260522272292,5609704052.0,kaggle,22.447763801613565
Tangerang,360,477,1,1,1,2021,SHM,Baru,-6.210448558646441,106.79335061697095,2964690241.0,kaggle,21.81003839243773
Jakarta Selatan,104,301,7,6,1,1984,HGB,Butuh Renovasi,-6.286237615153791,106.90216867746548,2298787475.0,kaggle,21.55564763652316
Jakarta Timur,483,687,1,1,1,2002,HGB,Sedang,-6.417499184469768,106.98121278412616,5328943174.0,kaggle,22.39641877685273
Jakarta Timur,563,776,6,5,0,2015,SHM,Baru,-6.173238158497883,106.88021418557597,6288136683.0,kaggle,22.561930629114418
Bekasi,200,255,2,2,0,1986,HGB,Bagus,-6.42358272995159,106.72749123948245,1314877791.0,kaggle,20.99700956441722
Jakarta Pusat,523,809,1,1,1,1992,HGB,Bagus,-6.425989655286699,106.89750676136931,7726973843.0,kaggle,22.767983140878542
Bekasi,461,753,2,2,3,2021,SHM,Baru,-6.261915655146221,106.71356940363178,3914005946.0,kaggle,22.087827225336618
Bekasi,300,474,1,1,3,1989,HGB,Bagus,-6.393955115935376,106.95907533081376,2651844559.0,kaggle,21.698521295184232
Jakarta Selatan,377,504,6,5,1,2015,SHM,Bagus,-6.447294406430878,106.84533135865662,5606956584.0,kaggle,22.447273911058147
Jakarta Barat,313,604,3,3,2,1995,SHM,Bagus,-6.301910299151475,106.80324503561972,4001969486.0,kaggle,22.110052448641106
Jakarta Pusat,474,761,5,4,3,1994,SHM,Bagus,-6.401973968936477,106.69824211028792,7299027810.0,kaggle,22.711006999656625
Jakarta Utara,192,417,5,5,3,2022,SHM,Baru,-6.393819604651759,106.80185079506948,2817461115.0,kaggle,21.75910200289566
Bekasi,457,520,1,1,1,1998,SHM,Bagus,-6.423081276442633,106.96902613373304,3482081717.0,kaggle,21.970896146713173
Depok,286,333,5,4,3,2000,SHM,Bagus,-6.3782171861967365,106.68671455881164,2514091405.0,kaggle,21.645177305244275
Bogor,565,766,1,1,0,2014,SHM,Baru,-6.199580537078964,106.83188741049018,4211347518.0,kaggle,22.16104850919935
Depok,362,421,1,1,0,1994,HGB,Bagus,-6.166875442473772,106.9779705891554,2736701908.0,kaggle,21.73001934949163
Jakarta Selatan,132,388,7,7,3,1993,HGB,Bagus,-6.291613224589745,106.80634911992482,3104653178.0,kaggle,21.856167848508672
Jakarta Selatan,548,612,4,3,0,2008,SHM,Sedang,-6.272706164441503,106.81701621998788,7303395798.0,kaggle,22.711605254884244
Tangerang,251,489,4,4,2,1984,SHM,Bagus,-6.43857073789203,106.86513921766372,2786740682.0,kaggle,21.748138535907344
Jakarta Barat,167,455,7,6,3,1997,SHM,Bagus,-6.425739308520039,106.8281399467447,2985440379.0,kaggle,21.817013103897626
Bekasi,295,332,4,3,1,1980,HGB,Bagus,-6.359851296022669,106.73395254119602,2383975392.0,kaggle,21.592035264368057
Depok,160,184,2,1,0,2006,SHM,Sedang,-6.259635552750399,106.68593777250236,1490401020.0,kaggle,21.122311062302412
Bogor,117,175,4,4,2,2006,SHM,Sedang,-6.191157097942752,106.8751397305532,1026212015.0,kaggle,20.749140205622062
Jakarta Selatan,318,614,1,1,2,2004,SHM,Baru,-6.238248928531688,106.9746581078425,5469245211.0,kaggle,22.422406457021946
Jakarta Selatan,94,251,6,6,0,2020,HGB,Butuh Renovasi,-6.312755250754624,106.7140365225687,2023344577.0,kaggle,21.428017710830147
Jakarta Barat,579,635,6,6,2,2000,SHM,Sedang,-6.4085865744489015,106.74750487016088,6364860421.0,kaggle,22.57405813972869
Bogor,196,243,3,3,3,1993,SHM,Bagus,-6.176729367789483,106.798473435464,1815553958.0,kaggle,21.319656469665897
Bogor,319,374,4,3,2,1999,HGB,Sedang,-6.32267488194033,106.93879751328676,2586014398.0,kaggle,21.673383685339353
Jakarta Barat,141,205,6,5,0,2007,HGB,Bagus,-6.192381094931023,106.76616330127072,1849334756.0,kaggle,21.338091820557555
Jakarta Selatan,140,407,4,3,2,2000,HGB,Baru,-6.270457405329981,106.9622574093692,3381459960.0,kaggle,21.941573394305884
Jakarta Pusat,474,542,3,2,0,2002,SHM,Sedang,-6.191468281253361,106.69758651988803,6150786737.0,kaggle,22.539845835461197
Jakarta Pusat,263,478,6,5,0,1990,HGB,Butuh Renovasi,-6.1324486534916,106.98110611880286,4709471251.0,kaggle,22.27284147795116
Jakarta Barat,353,441,1,1,2,1981,SHM,Baru,-6.127639669381169,106.8594390649196,3899963169.0,kaggle,22.084232946447678
Bogor,499,779,2,1,0,1999,SHM,Bagus,-6.262712626999789,106.89080885711608,3931124513.0,kaggle,22.09219135777638
Bekasi,507,763,7,7,0,2003,SHM,Sedang,-6.270972072332026,106.79766064721164,4443115518.0,kaggle,22.214621660787255
Jakarta Barat,91,250,7,6,1,2004,SHM,Butuh Renovasi,-6.357012537074007,106.93023817136354,1641512031.0,kaggle,21.218883624760263
Jakarta Barat,48,281,7,7,3,2016,SHM,Bagus,-6.122470058964748,106.733301200027,1890539931.0,kaggle,21.36012830352656
Jakarta Timur,475,605,4,4,0,2001,SHM,Baru,-6.289728291480133,106.69565178408912,5131181601.0,kaggle,22.35860180138068
Depok,53,101,6,5,3,2003,SHM,Baru,-6.405343066249418,106.80656542179442,772365135.0,kaggle,20.464967970265324
Bogor,148,294,6,5,1,1994,SHM,Bagus,-6.298553279880707,106.95318262847394,1456305956.0,kaggle,21.099168899947774
Tangerang,264,265,3,3,1,1991,HGB,Butuh Renovasi,-6.405531362416698,106.92157658772406,1992796010.0,kaggle,21.412804520204098
Tangerang,206,350,1,1,1,2010,SHM,Bagus,-6.274113910510024,106.84548991055648,1897257197.0,kaggle,21.36367510015334
Bogor,330,390,5,4,1,2022,HGB,Butuh Renovasi,-6.253553569800325,106.86308407909291,2324919373.0,kaggle,21.566951197534976
Jakarta Timur,224,496,6,6,3,2010,SHM,Sedang,-6.331785483477245,106.7215657044156,3241142269.0,kaggle,21.899191657087766
Jakarta Timur,461,509,2,2,2,2009,SHM,Bagus,-6.42492228501898,106.94901808275765,4408426548.0,kaggle,22.20678367112992
Jakarta Selatan,114,244,3,3,2,2020,SHM,Baru,-6.119773762528366,106.93182709854854,2071006827.0,kaggle,21.451300716312414
Depok,217,259,6,6,3,1999,HGB,Bagus,-6.179326410280799,106.89007052604384,2153906414.0,kaggle,21.490548967661546
Jakarta Pusat,534,590,6,5,0,1987,HGB,Baru,-6.156391621823207,106.82918113162526,7195089906.0,kaggle,22.696664672968616
Jakarta Utara,106,155,3,2,3,2023,HGB,Bagus,-6.32159606199982,106.98862696584943,1381509053.0,kaggle,21.0464422560522
Jakarta Utara,283,460,3,3,0,2009,SHM,Baru,-6.1837091394931925,106.96129023100048,3543947149.0,kaggle,21.988506957049836
Jakarta Utara,181,473,4,4,0,2014,SHM,Baru,-6.280119486690782,106.88621775792468,2887225881.0,kaggle,21.783561975647242
Bogor,331,376,6,6,2,2000,HGB,Bagus,-6.379620779057884,106.79897631926954,2605005824.0,kaggle,21.680700748233694
Tangerang,505,674,5,4,1,2019,HGB,Bagus,-6.406451818082475,106.87776712917808,4403125642.0,kaggle,22.205580499083954
Tangerang,541,811,2,1,2,2007,HGB,Baru,-6.32923219573728,106.86414109648982,4716518805.0,kaggle,22.274336823324933
Jakarta Pusat,228,366,1,1,2,2018,SHM,Sedang,-6.401856760983701,106.80615743610716,3250196376.0,kaggle,21.901981255154926
Bogor,103,349,1,1,3,1996,HGB,Bagus,-6.100605858328576,106.7781356709402,1265523918.0,kaggle,20.958752038600547
Jakarta Utara,529,676,5,5,3,1991,SHM,Sedang,-6.432783853418792,106.81024345351597,5152810842.0,kaggle,22.362808197487553
Bekasi,87,316,3,2,0,1997,SHM,Sedang,-6.295599740220824,106.86365164993067,1088343222.0,kaggle,20.807922397948563
Tangerang,398,677,3,3,3,2007,SHM,Sedang,-6.291767267163365,106.81700315030756,3983398225.0,kaggle,22.105401117569148
Jakarta Selatan,509,633,3,3,0,1982,HGB,Butuh Renovasi,-6.344778824996413,106.76434383622444,7095813354.0,kaggle,22.68277077876109
Jakarta Barat,556,747,6,6,0,1994,HGB,Baru,-6.250026952002569,106.92350826168348,6274782918.0,kaggle,22.55980472678418
Bekasi,466,545,3,3,1,1995,SHM,Bagus,-6.39750804154696,106.85006959870636,3582304931.0,kaggle,21.99927226593989
Tangerang,333,426,3,3,1,2001,SHM,Baru,-6.175630666794468,106.7016560522322,2891454797.0,kaggle,21.78502560272377
Jakarta Timur,470,695,6,5,2,2010,SHM,Bagus,-6.333643298613326,106.79786128180037,5741559728.0,kaggle,22.470996740156973
Tangerang,233,297,6,5,1,2010,SHM,Bagus,-6.243030093570475,106.96317230630784,2427942124.0,kaggle,21.61030987336863
Jakarta Selatan,163,250,5,4,0,1980,SHM,Bagus,-6.199526267376564,106.921675689984,2786383529.0,kaggle,21.748010366145884
Jakarta Utara,567,654,4,4,3,1990,SHM,Baru,-6.138835258808443,106.7834389708621,5426805496.0,kaggle,22.414616491510714
Jakarta Timur,446,646,6,5,1,1985,HGB,Bagus,-6.15747439724173,106.98021860865424,5516754098.0,kaggle,22.431055498737113
Bogor,100,313,2,2,1,2002,SHM,Bagus,-6.237091840163754,106.70451293067464,1410307748.0,kaggle,21.067073779222994
Depok,276,479,3,2,1,1988,SHM,Bagus,-6.31406238686564,106.9875951052455,2627129691.0,kaggle,21.68915771529303
Jakarta Utara,404,492,4,3,1,1995,HGB,Bagus,-6.273878365473762,106.7586256295951,4127499099.0,kaggle,22.140937515708867
Depok,571,631,1,1,0,2017,SHM,Sedang,-6.1809428223174185,106.68291013769678,3806773725.0,kaggle,22.060047876278816
Bekasi,419,689,5,5,0,2023,HGB,Sedang,-6.142859060104184,106.81881857168588,3601745728.0,kaggle,22.0046844895927
Jakarta Barat,466,559,4,4,2,1998,SHM,Baru,-6.413676325138165,106.79487053749985,5172663145.0,kaggle,22.36665350812088
Jakarta Timur,118,144,6,5,3,1992,HGB,Sedang,-6.315300308127432,106.85250848166618,1526864589.0,kaggle,21.146482182106126
Jakarta Pusat,321,534,3,3,2,2011,SHM,Baru,-6.178359190555274,106.93496731538237,5136818413.0,kaggle,22.359699739159694
